onset	duration	trial_type
0.001	0.001	1
0.001	0.001	47
0.141	0.001	47
0.422	0.001	265
2.141	0.001	47
2.239	0.001	265
4.141	0.001	47
5.095	0.001	265
6.141	0.001	47
8.141	0.001	47
10.141	0.001	47
12.141	0.001	47
12.721	0.001	10
13.174	0.001	265
14.141	0.001	47
14.721	0.001	10
16.011	0.001	265
16.141	0.001	47
16.721	0.001	10
17.825	0.001	265
18.141	0.001	47
18.721	0.001	10
20.141	0.001	47
20.721	0.001	10
21.406	0.001	265
22.141	0.001	47
22.721	0.001	10
24.141	0.001	47
24.159	0.001	265
24.721	0.001	10
25.968	0.001	265
26.141	0.001	47
26.721	0.001	10
28.141	0.001	47
28.721	0.001	10
29.533	0.001	265
30.141	0.001	47
30.721	0.001	10
32.141	0.001	47
32.184	0.001	265
32.721	0.001	10
34.141	0.001	47
34.721	0.001	10
34.816	0.001	265
36.141	0.001	47
36.562	0.001	265
36.721	0.001	10
38.141	0.001	47
38.278	0.001	265
38.721	0.001	10
40.141	0.001	47
40.721	0.001	10
40.775	0.001	265
42.141	0.001	47
42.721	0.001	10
43.379	0.001	265
44.141	0.001	47
44.721	0.001	10
45.198	0.001	265
46.141	0.001	47
46.721	0.001	10
47.017	0.001	265
48.141	0.001	47
48.721	0.001	10
48.843	0.001	265
50.141	0.001	47
50.624	0.001	265
50.721	0.001	10
52.141	0.001	47
52.721	0.001	10
53.201	0.001	265
54.141	0.001	47
54.721	0.001	10
56.141	0.001	47
56.721	0.001	10
57.609	0.001	265
58.141	0.001	47
58.721	0.001	10
60.141	0.001	47
60.259	0.001	265
60.721	0.001	10
62.047	0.001	265
62.141	0.001	47
62.721	0.001	10
64.141	0.001	47
64.721	0.001	10
64.752	0.001	265
66.141	0.001	47
66.488	0.001	265
66.721	0.001	10
68.141	0.001	47
68.721	0.001	10
69.106	0.001	265
70.141	0.001	47
70.721	0.001	10
71.832	0.001	265
72.141	0.001	47
72.721	0.001	10
74.141	0.001	47
74.721	0.001	10
75.166	0.001	265
76.141	0.001	47
76.959	0.001	265
78.141	0.001	47
78.989	0.001	265
80.06	0.001	265
80.141	0.001	47
82.068	0.001	265
82.141	0.001	47
84.141	0.001	47
84.978	0.001	265
86.141	0.001	47
86.94	0.001	265
88.141	0.001	47
89.745	0.001	1283
89.775	0.001	265
89.775	0.001	1285
90.141	0.001	47
90.245	0.001	34053
91.594	0.001	265
92.141	0.001	47
93.319	0.001	265
94.141	0.001	47
95.857	0.001	265
96.141	0.001	47
97.605	0.001	265
98.141	0.001	47
99.458	0.001	265
100.141	0.001	47
101.235	0.001	265
