onset	duration	trial_type
0.001	0.001	1
0.001	0.001	47
1.098	0.001	265
1.341	0.001	47
2.348	0.001	265
3.341	0.001	47
3.606	0.001	265
4.678	0.001	1283
4.722	0.001	265
4.722	0.001	1285
5.178	0.001	34053
5.341	0.001	47
5.933	0.001	265
7.155	0.001	265
7.341	0.001	47
8.306	0.001	265
9.341	0.001	47
9.446	0.001	265
10.694	0.001	265
11.341	0.001	47
12.01	0.001	265
13.225	0.001	265
13.341	0.001	47
14.457	0.001	265
15.341	0.001	47
15.726	0.001	265
16.933	0.001	265
17.341	0.001	47
18.139	0.001	265
19.341	0.001	47
19.426	0.001	265
20.721	0.001	265
21.341	0.001	47
21.84	0.001	265
23.058	0.001	265
23.341	0.001	47
24.263	0.001	265
25.341	0.001	47
26.352	0.001	265
27.341	0.001	47
29.341	0.001	47
31.341	0.001	47
33.309	0.001	10
33.341	0.001	47
34.561	0.001	265
35.309	0.001	10
35.341	0.001	47
35.73	0.001	265
36.801	0.001	265
37.309	0.001	10
37.341	0.001	47
37.93	0.001	265
39.125	0.001	265
39.309	0.001	10
39.341	0.001	47
40.215	0.001	265
41.309	0.001	10
41.341	0.001	47
41.361	0.001	265
43.309	0.001	10
43.341	0.001	47
43.647	0.001	265
44.683	0.001	265
45.309	0.001	10
45.341	0.001	47
45.815	0.001	265
46.979	0.001	265
47.309	0.001	10
47.341	0.001	47
48.03	0.001	265
49.081	0.001	265
49.309	0.001	10
49.341	0.001	47
50.133	0.001	265
51.149	0.001	265
51.309	0.001	10
51.341	0.001	47
52.263	0.001	265
53.309	0.001	10
53.341	0.001	47
53.397	0.001	265
54.457	0.001	265
55.309	0.001	10
55.341	0.001	47
56.73	0.001	265
57.309	0.001	10
57.341	0.001	47
57.862	0.001	265
58.924	0.001	265
59.309	0.001	10
59.341	0.001	47
60.028	0.001	265
61.18	0.001	265
61.309	0.001	10
61.341	0.001	47
62.231	0.001	265
63.293	0.001	265
63.309	0.001	10
63.341	0.001	47
64.45	0.001	265
65.309	0.001	10
65.341	0.001	47
65.527	0.001	265
66.555	0.001	265
67.309	0.001	10
67.341	0.001	47
67.643	0.001	265
68.684	0.001	265
69.309	0.001	10
69.341	0.001	47
70.585	0.001	265
71.309	0.001	10
71.341	0.001	47
71.62	0.001	265
72.728	0.001	265
73.309	0.001	10
73.341	0.001	47
73.775	0.001	265
74.833	0.001	265
75.309	0.001	10
75.341	0.001	47
77.309	0.001	10
77.341	0.001	47
77.848	0.001	265
78.986	0.001	265
79.309	0.001	10
79.341	0.001	47
80.102	0.001	265
81.169	0.001	265
81.309	0.001	10
81.341	0.001	47
82.31	0.001	265
83.309	0.001	10
83.341	0.001	47
83.462	0.001	265
84.554	0.001	265
85.309	0.001	10
85.341	0.001	47
85.697	0.001	265
86.878	0.001	265
87.309	0.001	10
87.341	0.001	47
87.973	0.001	265
89.017	0.001	265
89.309	0.001	10
89.341	0.001	47
90.086	0.001	265
91.218	0.001	265
91.309	0.001	10
91.341	0.001	47
92.289	0.001	265
93.309	0.001	10
93.341	0.001	47
93.453	0.001	265
94.698	0.001	265
95.309	0.001	10
95.341	0.001	47
95.829	0.001	265
97.341	0.001	47
98.126	0.001	265
99.341	0.001	47
99.372	0.001	265
100.541	0.001	265
101.341	0.001	47
101.733	0.001	265
103.341	0.001	47
103.937	0.001	265
105.341	0.001	47
106.096	0.001	265
107.148	0.001	265
107.341	0.001	47
108.219	0.001	265
109.277	0.001	265
109.341	0.001	47
110.34	0.001	265
111.341	0.001	47
111.388	0.001	265
112.515	0.001	265
113.341	0.001	47
113.618	0.001	265
115.341	0.001	47
115.648	0.001	265
117.341	0.001	47
117.514	0.001	265
119.204	0.001	265
119.341	0.001	47
121.305	0.001	265
121.341	0.001	47
123.341	0.001	47
123.411	0.001	265
