onset	duration	trial_type
0.001	0.001	1
0.001	0.001	47
0.641	0.001	47
1.587	0.001	265
2.641	0.001	47
3.124	0.001	265
4.641	0.001	47
5.51	0.001	265
6.641	0.001	47
8.641	0.001	47
10.641	0.001	47
12.641	0.001	47
12.874	0.001	10
14.641	0.001	47
14.874	0.001	10
16.641	0.001	47
16.874	0.001	10
18.053	0.001	265
18.641	0.001	47
18.874	0.001	10
20.641	0.001	47
20.651	0.001	265
20.874	0.001	10
22.351	0.001	265
22.641	0.001	47
22.874	0.001	10
24.05	0.001	265
24.641	0.001	47
24.874	0.001	10
26.641	0.001	47
26.874	0.001	10
27.355	0.001	265
28.641	0.001	47
28.874	0.001	10
29.001	0.001	265
30.641	0.001	47
30.874	0.001	10
31.353	0.001	265
32.641	0.001	47
32.874	0.001	10
32.981	0.001	265
34.641	0.001	47
34.874	0.001	10
35.367	0.001	265
36.641	0.001	47
36.874	0.001	10
38.641	0.001	47
38.874	0.001	10
39.166	0.001	265
40.641	0.001	47
40.754	0.001	265
40.874	0.001	10
42.227	0.001	265
42.641	0.001	47
42.874	0.001	10
44.549	0.001	265
44.641	0.001	47
44.874	0.001	10
46.641	0.001	47
46.874	0.001	10
46.928	0.001	265
48.641	0.001	47
48.874	0.001	10
49.931	0.001	265
50.641	0.001	47
50.874	0.001	10
51.45	0.001	265
52.641	0.001	47
52.874	0.001	10
53.16	0.001	265
54.641	0.001	47
54.709	0.001	265
54.874	0.001	10
56.641	0.001	47
56.874	0.001	10
57.033	0.001	265
58.641	0.001	47
58.874	0.001	10
60.021	0.001	265
60.641	0.001	47
60.874	0.001	10
62.641	0.001	47
62.874	0.001	10
63.079	0.001	265
64.574	0.001	265
64.641	0.001	47
64.874	0.001	10
66.093	0.001	265
66.641	0.001	47
66.874	0.001	10
68.641	0.001	47
68.874	0.001	10
69.005	0.001	265
70.641	0.001	47
70.874	0.001	10
71.268	0.001	265
72.641	0.001	47
72.874	0.001	10
74.347	0.001	265
74.641	0.001	47
74.874	0.001	10
75.771	0.001	265
76.641	0.001	47
76.874	0.001	10
77.164	0.001	265
78.641	0.001	47
79.331	0.001	1283
79.43	0.001	265
79.43	0.001	1285
79.831	0.001	34053
80.641	0.001	47
80.915	0.001	265
82.641	0.001	47
84.641	0.001	47
85.131	0.001	265
86.641	0.001	47
88.145	0.001	265
88.641	0.001	47
89.763	0.001	265
90.641	0.001	47
92.641	0.001	47
93.243	0.001	265
94.641	0.001	47
96.641	0.001	47
97.291	0.001	265
98.641	0.001	47
98.796	0.001	265
100.641	0.001	47
101.193	0.001	265
102.641	0.001	47
