onset	duration	trial_type
0.001	0.001	1
0.001	0.001	1283
0.041	0.001	47
1.021	0.001	265
1.021	0.001	1285
1.221	0.001	47
1.501	0.001	34053
2.166	0.001	265
3.221	0.001	47
3.245	0.001	265
5.219	0.001	265
5.221	0.001	47
7.221	0.001	47
8.983	0.001	265
9.221	0.001	47
10.058	0.001	265
11.221	0.001	47
12.02	0.001	265
13.041	0.001	265
13.221	0.001	47
15.221	0.001	47
15.833	0.001	265
16.837	0.001	265
17.221	0.001	47
19.221	0.001	47
20.471	0.001	265
21.221	0.001	47
23.221	0.001	47
24.988	0.001	265
25.221	0.001	47
27.221	0.001	47
27.827	0.001	265
29.221	0.001	47
31.221	0.001	47
31.415	0.001	265
33.221	0.001	47
34.179	0.001	265
35.221	0.001	47
37.221	0.001	47
37.939	0.001	265
39.221	0.001	47
41.221	0.001	47
41.702	0.001	265
43.221	0.001	47
45.221	0.001	47
47.221	0.001	47
49.221	0.001	47
49.405	0.001	10
50.517	0.001	768
50.523	0.001	768
50.757	0.001	265
51.221	0.001	47
51.405	0.001	10
53.221	0.001	47
53.405	0.001	10
55.221	0.001	47
55.328	0.001	265
55.405	0.001	10
57.221	0.001	47
57.405	0.001	10
58.96	0.001	265
59.221	0.001	47
59.405	0.001	10
61.221	0.001	47
61.405	0.001	10
61.742	0.001	265
63.221	0.001	47
63.405	0.001	10
64.528	0.001	265
65.221	0.001	47
65.405	0.001	10
65.543	0.001	265
67.221	0.001	47
67.405	0.001	10
68.391	0.001	265
69.221	0.001	47
69.405	0.001	10
69.429	0.001	265
71.221	0.001	47
71.405	0.001	10
71.464	0.001	265
73.221	0.001	47
73.405	0.001	10
73.412	0.001	265
75.221	0.001	47
75.405	0.001	10
75.647	0.001	265
77.221	0.001	47
77.405	0.001	10
77.752	0.001	265
78.844	0.001	265
79.221	0.001	47
79.405	0.001	10
80.845	0.001	265
81.221	0.001	47
81.405	0.001	10
81.932	0.001	265
82.964	0.001	265
83.221	0.001	47
83.405	0.001	10
85.016	0.001	265
85.221	0.001	47
85.405	0.001	10
86.068	0.001	265
87.221	0.001	47
87.405	0.001	10
88.085	0.001	265
89.145	0.001	265
89.221	0.001	47
89.405	0.001	10
90.155	0.001	265
91.221	0.001	47
91.405	0.001	10
92.076	0.001	265
93.094	0.001	265
93.221	0.001	47
93.405	0.001	10
95.221	0.001	47
95.405	0.001	10
95.52	0.001	768
95.525	0.001	768
95.966	0.001	265
97.221	0.001	47
97.405	0.001	10
99.221	0.001	47
99.405	0.001	10
101.221	0.001	47
101.405	0.001	10
101.429	0.001	265
103.221	0.001	47
103.405	0.001	10
105.221	0.001	47
105.405	0.001	10
105.692	0.001	265
107.221	0.001	47
107.405	0.001	10
107.887	0.001	265
108.926	0.001	265
109.221	0.001	47
109.405	0.001	10
111.221	0.001	47
111.405	0.001	10
112.499	0.001	265
113.221	0.001	47
113.405	0.001	10
115.221	0.001	47
115.392	0.001	265
115.405	0.001	10
117.221	0.001	47
117.405	0.001	10
119.221	0.001	47
119.405	0.001	10
121.221	0.001	47
121.377	0.001	265
121.405	0.001	10
123.221	0.001	47
123.405	0.001	10
124.353	0.001	265
125.221	0.001	47
125.385	0.001	265
125.405	0.001	10
127.221	0.001	47
127.405	0.001	10
128.294	0.001	265
129.221	0.001	47
129.405	0.001	10
130.368	0.001	265
131.221	0.001	47
131.405	0.001	10
131.449	0.001	265
132.491	0.001	265
133.221	0.001	47
133.405	0.001	10
133.538	0.001	265
134.634	0.001	265
135.221	0.001	47
135.405	0.001	10
137.221	0.001	47
137.405	0.001	10
139.221	0.001	47
139.405	0.001	10
140.614	0.001	265
140.879	0.001	768
140.883	0.001	768
141.221	0.001	47
141.405	0.001	10
141.753	0.001	265
143.221	0.001	47
143.405	0.001	10
144.8	0.001	265
145.221	0.001	47
145.405	0.001	10
145.865	0.001	265
147.221	0.001	47
147.405	0.001	10
149.117	0.001	265
149.221	0.001	47
149.405	0.001	10
150.134	0.001	265
151.221	0.001	47
151.228	0.001	265
151.405	0.001	10
152.345	0.001	265
153.221	0.001	47
153.405	0.001	10
153.435	0.001	265
155.221	0.001	47
155.405	0.001	10
155.732	0.001	265
156.761	0.001	265
157.221	0.001	47
157.405	0.001	10
159.221	0.001	47
159.405	0.001	10
161.221	0.001	47
161.405	0.001	10
161.838	0.001	265
162.905	0.001	265
163.221	0.001	47
163.405	0.001	10
164.008	0.001	265
165.115	0.001	265
165.221	0.001	47
165.405	0.001	10
166.233	0.001	265
167.221	0.001	47
167.35	0.001	265
167.405	0.001	10
168.374	0.001	265
169.221	0.001	47
169.405	0.001	10
170.619	0.001	265
171.221	0.001	47
171.405	0.001	10
172.694	0.001	265
173.221	0.001	47
173.405	0.001	10
175.221	0.001	47
175.405	0.001	10
175.92	0.001	265
177.221	0.001	47
177.405	0.001	10
179.221	0.001	47
179.405	0.001	10
179.477	0.001	265
181.221	0.001	47
181.405	0.001	10
183.221	0.001	47
183.405	0.001	10
185.221	0.001	47
185.405	0.001	10
186.872	0.001	768
186.876	0.001	768
187.221	0.001	47
187.405	0.001	10
187.81	0.001	265
188.842	0.001	265
189.221	0.001	47
189.405	0.001	10
190.965	0.001	265
191.221	0.001	47
191.405	0.001	10
191.976	0.001	265
193.06	0.001	265
193.221	0.001	47
193.405	0.001	10
194.175	0.001	265
195.221	0.001	47
195.256	0.001	265
195.405	0.001	10
196.391	0.001	265
197.221	0.001	47
197.405	0.001	10
197.494	0.001	265
198.547	0.001	265
199.221	0.001	47
199.405	0.001	10
199.639	0.001	265
200.732	0.001	265
201.221	0.001	47
201.405	0.001	10
201.753	0.001	265
202.857	0.001	265
203.221	0.001	47
203.405	0.001	10
205.097	0.001	265
205.221	0.001	47
205.405	0.001	10
207.201	0.001	265
207.221	0.001	47
207.405	0.001	10
208.313	0.001	265
209.221	0.001	47
209.405	0.001	10
211.221	0.001	47
211.405	0.001	10
211.653	0.001	265
212.745	0.001	265
213.221	0.001	47
213.405	0.001	10
213.853	0.001	265
214.925	0.001	265
215.221	0.001	47
215.405	0.001	10
217.221	0.001	47
217.405	0.001	10
219.221	0.001	47
219.405	0.001	10
220.139	0.001	265
221.221	0.001	47
221.239	0.001	265
221.405	0.001	10
222.359	0.001	265
223.221	0.001	47
223.405	0.001	10
223.471	0.001	265
224.625	0.001	265
225.221	0.001	47
225.405	0.001	10
226.907	0.001	265
227.221	0.001	47
227.405	0.001	10
229.221	0.001	47
229.405	0.001	10
231.221	0.001	47
231.405	0.001	10
231.529	0.001	768
231.534	0.001	768
231.974	0.001	265
233.002	0.001	265
233.221	0.001	47
233.405	0.001	10
235.221	0.001	47
235.405	0.001	10
237.221	0.001	47
237.405	0.001	10
237.583	0.001	265
238.647	0.001	265
239.221	0.001	47
239.405	0.001	10
239.655	0.001	265
241.221	0.001	47
241.405	0.001	10
241.777	0.001	265
243.221	0.001	47
243.405	0.001	10
245.221	0.001	47
245.405	0.001	10
246.448	0.001	265
247.221	0.001	47
247.405	0.001	10
247.563	0.001	265
248.617	0.001	265
249.221	0.001	47
249.405	0.001	10
251.221	0.001	47
251.405	0.001	10
253.221	0.001	47
253.405	0.001	10
254.098	0.001	265
255.221	0.001	47
255.405	0.001	10
257.221	0.001	47
257.405	0.001	10
257.572	0.001	265
258.73	0.001	265
