onset	duration	trial_type
0.001	0.001	1
0.021	0.001	47
1.201	0.001	47
1.253	0.001	265
3.201	0.001	47
3.243	0.001	265
5.201	0.001	47
7.114	0.001	265
7.201	0.001	47
9.201	0.001	47
11.201	0.001	47
12.871	0.001	265
13.201	0.001	47
14.781	0.001	265
15.201	0.001	47
16.723	0.001	265
17.201	0.001	47
19.201	0.001	47
19.591	0.001	265
20.607	0.001	265
21.201	0.001	47
23.201	0.001	47
24.459	0.001	265
25.201	0.001	47
26.466	0.001	265
27.201	0.001	47
28.277	0.001	265
29.201	0.001	47
29.277	0.001	265
30.308	0.001	265
31.201	0.001	47
31.356	0.001	265
32.373	0.001	265
33.201	0.001	47
35.201	0.001	47
37.201	0.001	47
38.629	0.001	10
39.201	0.001	47
39.261	0.001	265
40.29	0.001	265
40.629	0.001	10
40.765	0.001	768
40.77	0.001	768
41.201	0.001	47
42.282	0.001	265
42.629	0.001	10
43.201	0.001	47
44.629	0.001	10
45.201	0.001	265
45.201	0.001	47
46.629	0.001	10
47.201	0.001	47
48.059	0.001	265
48.629	0.001	10
49.201	0.001	47
49.914	0.001	265
50.629	0.001	10
51.201	0.001	47
52.629	0.001	10
53.201	0.001	47
53.742	0.001	265
54.629	0.001	10
55.201	0.001	47
55.748	0.001	265
56.629	0.001	10
57.201	0.001	47
57.695	0.001	265
58.629	0.001	10
59.201	0.001	47
59.746	0.001	265
60.629	0.001	10
61.201	0.001	47
61.683	0.001	265
62.629	0.001	10
62.706	0.001	265
63.201	0.001	47
64.629	0.001	10
64.66	0.001	265
65.201	0.001	47
65.683	0.001	265
66.629	0.001	10
66.727	0.001	265
67.201	0.001	47
67.745	0.001	265
68.629	0.001	10
69.201	0.001	47
69.696	0.001	265
70.629	0.001	10
70.721	0.001	265
71.201	0.001	47
72.629	0.001	10
72.666	0.001	265
73.201	0.001	47
73.676	0.001	265
74.629	0.001	10
75.201	0.001	47
75.639	0.001	265
76.629	0.001	10
77.201	0.001	47
78.491	0.001	265
78.629	0.001	10
79.201	0.001	47
80.629	0.001	10
81.201	0.001	47
81.413	0.001	265
82.629	0.001	10
83.201	0.001	47
84.286	0.001	265
84.629	0.001	10
85.201	0.001	47
86.231	0.001	265
86.274	0.001	768
86.278	0.001	768
86.629	0.001	10
87.201	0.001	47
88.176	0.001	265
88.629	0.001	10
89.201	0.001	47
90.116	0.001	265
90.629	0.001	10
91.201	0.001	47
92.629	0.001	10
92.929	0.001	265
93.201	0.001	47
94.629	0.001	10
94.831	0.001	265
95.201	0.001	47
96.629	0.001	10
97.201	0.001	47
97.743	0.001	265
98.629	0.001	10
99.201	0.001	47
99.684	0.001	265
100.629	0.001	10
100.711	0.001	265
101.201	0.001	47
102.629	0.001	10
103.201	0.001	47
103.638	0.001	265
104.629	0.001	10
104.65	0.001	265
105.201	0.001	47
106.496	0.001	265
106.629	0.001	10
107.201	0.001	47
108.502	0.001	265
108.629	0.001	10
109.201	0.001	47
109.525	0.001	265
110.629	0.001	10
111.201	0.001	47
111.477	0.001	265
112.532	0.001	265
112.629	0.001	10
113.201	0.001	47
114.629	0.001	10
115.201	0.001	47
115.479	0.001	265
116.629	0.001	10
117.201	0.001	47
117.469	0.001	265
118.487	0.001	265
118.629	0.001	10
119.201	0.001	47
119.53	0.001	265
